,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,TransactionDuration,LoginAttempts
2184,TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Memphis,D000599,M062,56,1
2185,TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,M022,152,1
2186,TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,Fresno,D000678,M080,26,1
2187,TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,M044,53,1
2188,TX002189,AC00115,85.01,2023-01-23 18:35:43,Credit,Portland,D000185,M014,157,1
2189,TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,M005,61,1
2190,TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,M035,58,1
2191,TX002192,AC00131,879.25,2023-11-07 17:44:12,Credit,Memphis,D000073,M086,137,1
2192,TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,M013,87,1
2193,TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,Columbus,D000091,M010,275,1
2194,TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,M037,139,1
2195,TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,M099,90,1
2196,TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,M046,26,1
2197,TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,Columbus,D000196,M027,56,1
2198,TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,Dallas,D000421,M030,105,1
2199,TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Milwaukee,D000698,M088,173,1
2200,TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,M094,141,1
2201,TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,M075,84,1
2202,TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Atlanta,D000575,M079,31,1
2203,TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,M068,240,1
2204,TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Boston,D000164,M038,284,1
2205,TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,M017,103,1
2206,TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,M082,43,1
2207,TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,M070,164,1
2208,TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,M038,78,1
2209,TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,M050,170,1
2210,TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,M064,93,1
2211,TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,M026,41,1
2212,TX002213,AC00228,21.21,2023-12-04 16:20:16,Debit,Nashville,D000338,M063,37,1
2213,TX002214,AC00024,423.53,2023-08-10 17:08:52,Credit,Kansas City,D000239,M025,81,1
2214,TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,M056,109,1
2215,TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,M016,199,1
2216,TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,M001,52,1
2217,TX002218,AC00203,275.98,2023-12-15 16:04:20,Credit,Washington,D000652,M053,67,1
2218,TX002219,AC00248,590.68,2023-09-25 16:56:21,Debit,Washington,D000249,M037,23,1
2219,TX002220,AC00140,152.42,2023-10-23 16:45:37,Debit,San Jose,D000164,M057,176,1
2220,TX002221,AC00095,395.77,2023-02-27 16:24:11,Credit,El Paso,D000281,M095,118,1
2221,TX002222,AC00225,615.16,2023-02-06 16:40:27,Debit,Boston,D000092,M080,140,1
2222,TX002223,AC00445,207.82,2023-02-28 16:34:45,Credit,Las Vegas,D000181,M078,30,1
2223,TX002224,AC00385,220.52,2023-06-07 16:07:22,Debit,Seattle,D000512,M054,152,1
2224,TX002225,AC00143,281.47,2023-08-18 17:02:15,Debit,Philadelphia,D000469,M029,142,1
2225,TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,M079,97,1
2226,TX002227,AC00273,30.48,2023-12-04 16:27:11,Credit,Seattle,D000481,M073,78,1
2227,TX002228,AC00291,1152.58,2023-09-13 17:58:16,Debit,Austin,D000159,M020,180,1
2228,TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,M088,97,1
2229,TX002230,AC00332,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,M050,116,1
2230,TX002231,AC00040,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,M060,116,1
2231,TX002232,AC00089,67.17,2023-07-03 18:03:48,Debit,Seattle,D000564,M034,48,1
2232,TX002233,AC00231,284.89,2023-12-18 17:53:03,Debit,Atlanta,D000039,M042,115,1
2233,TX002234,AC00277,118.69,2023-02-13 18:36:21,Debit,Omaha,D000217,M029,296,1
2234,TX002235,AC00465,221.33,2023-10-18 18:17:05,Debit,Louisville,D000383,M015,276,1
2235,TX002236,AC00205,252.31,2023-03-29 16:10:33,Credit,Seattle,D000419,M037,172,1
2236,TX002237,AC00036,58.85,2023-05-15 17:15:25,Credit,Milwaukee,D000517,M041,115,1
2237,TX002238,AC00227,194.68,2023-04-24 16:32:48,Debit,Memphis,D000481,M002,165,1
2238,TX002239,AC00251,433.53,2023-10-19 17:06:57,Debit,Philadelphia,D000573,M098,231,1
2239,TX002240,AC00298,178.26,2023-10-16 16:55:59,Debit,Oklahoma City,D000302,M003,59,1
2240,TX002241,AC00315,207.65,2023-09-11 16:52:21,Debit,San Francisco,D000511,M066,98,1
2241,TX002242,AC00292,237.0,2023-02-10 16:50:10,Debit,Tucson,D000277,M076,115,1
2242,TX002243,AC00252,1169.59,2023-12-25 17:12:21,Debit,New York,D000484,M067,114,1
2243,TX002244,AC00400,347.63,2023-12-13 16:41:13,Credit,Chicago,D000561,M025,272,1
2244,TX002245,AC00384,517.68,2023-04-05 17:52:24,Debit,Omaha,D000076,M066,24,1
2245,TX002246,AC00329,36.25,2023-11-27 18:28:57,Debit,Tucson,D000284,M059,76,1
2246,TX002247,AC00033,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,M082,34,1
2247,TX002248,AC00003,207.47,2023-10-02 18:57:19,Debit,Miami,D000643,M045,12,1
2248,TX002249,AC00429,199.7,2023-04-03 18:41:57,Debit,Indianapolis,D000545,M084,285,1
2249,TX002250,AC00488,307.89,2023-07-10 16:34:43,Credit,Nashville,D000260,M032,90,1
2250,TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,M042,167,3
2251,TX002252,AC00359,20.06,2023-04-19 16:41:27,Debit,Memphis,D000184,M017,144,1
2252,TX002253,AC00478,236.57,2023-09-01 17:51:34,Debit,Sacramento,D000656,M023,112,1
2253,TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,M033,136,1
2254,TX002255,AC00085,14.28,2023-09-15 17:03:44,Debit,Phoenix,D000429,M059,81,1
2255,TX002256,AC00349,232.35,2023-05-12 16:14:22,Credit,Atlanta,D000438,M048,153,1
2256,TX002257,AC00314,317.53,2023-02-24 18:25:34,Debit,Miami,D000034,M070,104,1
2257,TX002258,AC00056,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,M074,283,1
2258,TX002259,AC00399,65.01,2023-10-24 17:28:18,Credit,Austin,D000697,M004,67,1
2259,TX002260,AC00324,0.45,2023-07-26 17:29:24,Debit,Kansas City,D000334,M078,172,1
2260,TX002261,AC00095,364.13,2023-02-03 16:06:00,Debit,Fort Worth,D000080,M070,61,1
2261,TX002262,AC00086,340.13,2023-02-06 17:23:52,Debit,Mesa,D000203,M029,32,3
2262,TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,M018,11,4
2263,TX002264,AC00431,222.66,2023-06-28 16:05:19,Debit,Detroit,D000106,M038,88,1
2264,TX002265,AC00369,638.24,2023-03-09 18:04:32,Debit,Phoenix,D000225,M047,64,1
2265,TX002266,AC00089,241.21,2023-09-25 16:37:04,Debit,Omaha,D000264,M037,108,1
2266,TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,M058,42,1
2267,TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,M092,118,1
2268,TX002269,AC00056,37.65,2023-09-25 17:29:01,Credit,San Jose,D000211,M062,109,1
2269,TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,M054,18,1
2270,TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,M038,94,1
2271,TX002272,AC00295,308.85,2023-11-29 18:03:46,Credit,Los Angeles,D000342,M030,33,2
2272,TX002273,AC00268,1454.52,2023-09-22 16:13:06,Debit,Miami,D000598,M088,20,1
2273,TX002274,AC00357,806.97,2023-03-07 17:48:05,Debit,Seattle,D000691,M028,11,1
2274,TX002275,AC00490,364.81,2023-06-26 17:34:00,Debit,Charlotte,D000079,M027,53,1
2275,TX002276,AC00367,490.82,2023-06-01 18:04:35,Debit,Kansas City,D000573,M029,114,1
2276,TX002277,AC00093,1021.38,2023-01-27 18:59:43,Debit,Detroit,D000256,M013,125,1
2277,TX002278,AC00177,311.28,2023-05-22 16:41:12,Debit,Atlanta,D000515,M045,198,1
2278,TX002279,AC00118,85.03,2023-04-10 16:52:51,Debit,San Diego,D000109,M020,48,1
2279,TX002280,AC00183,307.75,2023-04-12 17:54:47,Debit,Detroit,D000612,M085,63,1
2280,TX002281,AC00137,333.67,2023-07-06 18:09:06,Debit,Fort Worth,D000288,M037,68,1
2281,TX002282,AC00225,589.89,2023-10-20 16:29:44,Debit,Jacksonville,D000252,M028,213,3
2282,TX002283,AC00191,372.08,2023-03-06 16:37:23,Debit,Houston,D000470,M032,63,1
2283,TX002284,AC00373,502.9,2023-09-18 17:13:32,Credit,Fresno,D000384,M001,141,1
2284,TX002285,AC00167,103.81,2023-09-27 16:39:38,Debit,Oklahoma City,D000283,M098,34,1
2285,TX002286,AC00149,69.43,2023-02-06 17:38:53,Debit,Las Vegas,D000472,M003,162,1
2286,TX002287,AC00453,110.4,2023-09-21 16:52:18,Credit,San Diego,D000153,M033,62,1
2287,TX002288,AC00253,275.65,2023-08-14 16:52:32,Credit,Atlanta,D000241,M013,14,1
2288,TX002289,AC00149,336.01,2023-11-09 18:45:10,Debit,Colorado Springs,D000216,M043,121,4
2289,TX002290,AC00359,251.8,2023-04-03 16:14:34,Debit,Mesa,D000657,M020,102,1
2290,TX002291,AC00050,334.07,2023-08-11 17:27:16,Debit,New York,D000440,M054,200,1
2291,TX002292,AC00054,52.44,2023-09-06 18:56:24,Debit,Raleigh,D000427,M046,87,1
2292,TX002293,AC00388,1030.85,2023-09-04 17:22:24,Debit,San Diego,D000645,M060,39,1
2293,TX002294,AC00322,141.37,2023-07-21 16:54:10,Debit,Denver,D000119,M026,77,1
2294,TX002295,AC00140,211.7,2023-11-13 16:58:19,Credit,Chicago,D000157,M064,205,1
2295,TX002296,AC00138,61.4,2023-01-30 16:45:11,Debit,San Jose,D000599,M073,20,2
2296,TX002297,AC00408,308.23,2023-04-17 16:12:22,Debit,Las Vegas,D000008,M058,23,1
2297,TX002298,AC00219,111.41,2023-12-27 17:18:17,Debit,Chicago,D000162,M079,181,1
2298,TX002299,AC00339,675.49,2023-03-15 16:16:53,Debit,Charlotte,D000420,M065,159,1
2299,TX002300,AC00446,29.72,2023-07-19 17:16:18,Debit,San Antonio,D000132,M084,38,1
2300,TX002301,AC00038,301.73,2023-06-27 16:40:58,Debit,Tucson,D000006,M044,163,1
2301,TX002302,AC00387,294.61,2023-09-28 18:53:02,Debit,Omaha,D000652,M046,74,1
2302,TX002303,AC00126,106.43,2023-04-17 17:32:12,Credit,Phoenix,D000498,M063,164,1
2303,TX002304,AC00155,381.52,2023-11-20 16:42:12,Debit,Seattle,D000306,M052,79,1
2304,TX002305,AC00494,1142.76,2023-03-15 17:10:12,Credit,Houston,D000027,M058,71,1
2305,TX002306,AC00202,5.66,2023-12-04 18:43:37,Debit,Fresno,D000082,M029,33,1
2306,TX002307,AC00489,209.09,2023-11-07 18:44:46,Debit,Virginia Beach,D000058,M091,203,1
2307,TX002308,AC00378,521.81,2023-11-16 17:26:37,Debit,Virginia Beach,D000495,M058,34,1
2308,TX002309,AC00255,588.36,2023-01-09 16:08:44,Debit,Charlotte,D000356,M068,134,1
2309,TX002310,AC00331,146.67,2023-10-31 16:05:00,Debit,Albuquerque,D000534,M025,273,1
2310,TX002311,AC00243,176.52,2023-03-14 17:06:18,Credit,San Diego,D000333,M022,94,5
2311,TX002312,AC00066,57.34,2023-10-23 16:03:49,Debit,Atlanta,D000370,M089,81,1
2312,TX002313,AC00166,294.77,2023-10-10 17:16:59,Debit,Philadelphia,D000451,M087,101,1
2313,TX002314,AC00288,881.32,2023-08-31 17:29:03,Debit,El Paso,D000354,M015,59,1
2314,TX002315,AC00005,162.59,2023-02-22 16:18:32,Debit,Indianapolis,D000401,M098,19,1
2315,TX002316,AC00191,56.15,2023-12-28 18:53:29,Debit,Nashville,D000336,M089,77,1
2316,TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,M039,175,1
2317,TX002318,AC00096,535.4,2023-05-12 18:38:11,Debit,San Diego,D000453,M023,110,1
2318,TX002319,AC00225,56.84,2023-08-14 17:29:30,Debit,Raleigh,D000654,M088,185,1
2319,TX002320,AC00042,135.94,2023-01-18 16:48:32,Debit,Houston,D000489,M020,258,1
2320,TX002321,AC00460,47.1,2023-07-03 17:26:49,Credit,Washington,D000545,M021,178,1
2321,TX002322,AC00378,124.05,2023-10-25 16:50:02,Credit,Albuquerque,D000652,M031,220,1
2322,TX002323,AC00322,802.89,2023-08-28 18:32:00,Debit,Chicago,D000050,M037,175,1
2323,TX002324,AC00328,193.16,2023-04-06 16:41:31,Debit,Charlotte,D000295,M100,109,1
2324,TX002325,AC00337,541.52,2023-06-28 17:47:15,Credit,Indianapolis,D000336,M094,161,1
2325,TX002326,AC00003,20.17,2023-01-02 16:45:05,Debit,San Antonio,D000287,M088,86,1
2326,TX002327,AC00146,35.98,2023-08-17 16:14:47,Credit,Nashville,D000662,M004,133,1
2327,TX002328,AC00004,273.24,2023-12-12 16:56:18,Debit,Fresno,D000626,M011,173,1
2328,TX002329,AC00386,663.45,2023-12-12 17:20:46,Debit,Albuquerque,D000564,M076,147,1
2329,TX002330,AC00187,343.86,2023-02-13 16:44:51,Debit,Charlotte,D000134,M058,70,1
2330,TX002331,AC00415,69.38,2023-01-11 16:09:36,Debit,Detroit,D000191,M042,280,2
2331,TX002332,AC00315,75.43,2023-08-14 16:01:57,Debit,Fresno,D000280,M096,266,1
2332,TX002333,AC00297,414.64,2023-04-03 16:27:24,Debit,Mesa,D000698,M060,74,1
2333,TX002334,AC00304,86.79,2023-01-23 16:31:30,Debit,Fort Worth,D000514,M100,166,1
2334,TX002335,AC00016,1105.88,2023-03-06 17:37:32,Debit,Omaha,D000159,M047,36,1
2335,TX002336,AC00048,14.1,2023-12-25 17:13:46,Debit,Louisville,D000099,M027,73,1
2336,TX002337,AC00485,63.33,2023-12-26 17:10:01,Credit,Louisville,D000485,M014,124,1
2337,TX002338,AC00064,606.27,2023-06-22 17:05:42,Debit,Louisville,D000326,M018,42,1
2338,TX002339,AC00081,4.47,2023-08-14 16:20:49,Debit,Baltimore,D000239,M033,132,1
2339,TX002340,AC00228,289.01,2023-08-28 16:41:21,Debit,Miami,D000202,M044,96,1
2340,TX002341,AC00204,338.69,2023-10-23 18:46:51,Debit,Virginia Beach,D000476,M026,169,1
2341,TX002342,AC00144,97.73,2023-05-29 17:55:23,Debit,Sacramento,D000038,M018,156,1
2342,TX002343,AC00420,1021.16,2023-10-16 17:32:16,Debit,Albuquerque,D000100,M046,104,1
2343,TX002344,AC00448,27.61,2023-03-10 16:28:07,Credit,Fort Worth,D000463,M015,26,1
2344,TX002345,AC00363,284.17,2023-05-24 16:02:39,Debit,Memphis,D000247,M074,189,1
2345,TX002346,AC00396,76.21,2023-01-10 16:41:42,Debit,Los Angeles,D000275,M055,69,1
2346,TX002347,AC00456,334.79,2023-11-20 17:51:05,Credit,Denver,D000673,M097,292,1
2347,TX002348,AC00363,584.51,2023-08-25 17:47:07,Debit,Denver,D000697,M010,76,1
2348,TX002349,AC00326,432.18,2023-05-19 16:31:11,Debit,Las Vegas,D000023,M008,162,1
2349,TX002350,AC00500,134.55,2023-10-09 16:44:50,Debit,San Jose,D000219,M026,165,1
2350,TX002351,AC00076,61.66,2023-02-10 16:34:00,Debit,Sacramento,D000125,M085,86,1
2351,TX002352,AC00063,12.35,2023-02-06 18:39:50,Debit,Fresno,D000213,M092,22,1
2352,TX002353,AC00376,213.25,2023-02-23 17:30:07,Debit,San Francisco,D000441,M076,63,1
2353,TX002354,AC00392,34.93,2023-10-16 16:11:52,Debit,Columbus,D000434,M056,72,1
2354,TX002355,AC00282,959.48,2023-01-10 16:28:02,Debit,Miami,D000120,M004,36,1
2355,TX002356,AC00238,335.68,2023-11-06 17:20:40,Debit,Tucson,D000558,M062,142,1
2356,TX002357,AC00130,423.96,2023-01-30 18:50:14,Debit,San Diego,D000042,M086,75,1
2357,TX002358,AC00194,361.38,2023-03-02 17:02:57,Credit,Milwaukee,D000444,M095,71,3
2358,TX002359,AC00132,220.82,2023-12-29 16:30:53,Debit,Louisville,D000297,M089,31,1
2359,TX002360,AC00071,717.36,2023-01-02 17:00:33,Credit,San Diego,D000035,M020,138,1
2360,TX002361,AC00457,406.12,2023-08-03 17:32:39,Debit,Houston,D000109,M004,106,1
2361,TX002362,AC00153,427.83,2023-05-10 17:02:51,Debit,Phoenix,D000529,M066,29,1
2362,TX002363,AC00003,416.62,2023-03-06 17:26:59,Credit,Baltimore,D000495,M091,67,1
2363,TX002364,AC00327,21.9,2023-04-10 17:04:28,Debit,Phoenix,D000216,M084,30,1
2364,TX002365,AC00362,717.74,2023-12-08 16:51:28,Credit,Sacramento,D000030,M020,168,1
2365,TX002366,AC00195,393.68,2023-09-18 16:40:55,Debit,San Diego,D000034,M087,141,1
2366,TX002367,AC00010,281.91,2023-01-12 17:10:03,Debit,Denver,D000312,M069,269,1
2367,TX002368,AC00032,239.85,2023-01-26 16:17:52,Debit,Tucson,D000001,M047,50,1
2368,TX002369,AC00202,237.84,2023-09-22 17:40:23,Debit,Nashville,D000111,M047,16,1
2369,TX002370,AC00262,459.29,2023-01-26 18:07:00,Credit,Kansas City,D000610,M016,109,1
2370,TX002371,AC00158,196.49,2023-12-22 17:31:59,Debit,Oklahoma City,D000342,M016,65,1
2371,TX002372,AC00465,21.23,2023-09-11 16:35:15,Debit,Virginia Beach,D000174,M094,103,4
2372,TX002373,AC00260,95.23,2023-10-16 18:47:17,Debit,Denver,D000287,M077,60,3
2373,TX002374,AC00130,344.87,2023-08-28 17:59:32,Debit,Houston,D000608,M090,25,1
2374,TX002375,AC00500,129.62,2023-07-06 16:47:00,Credit,San Jose,D000179,M070,124,1
2375,TX002376,AC00384,16.53,2023-07-24 17:07:27,Debit,Houston,D000078,M017,220,1
2376,TX002377,AC00027,277.02,2023-11-13 16:16:48,Credit,Denver,D000561,M042,227,1
2377,TX002378,AC00176,13.02,2023-06-14 16:24:08,Debit,Charlotte,D000387,M014,42,1
2378,TX002379,AC00150,199.02,2023-01-30 17:36:54,Debit,Memphis,D000535,M081,185,1
2379,TX002380,AC00443,684.5,2023-07-31 18:52:14,Debit,Fort Worth,D000075,M035,76,1
2380,TX002381,AC00098,1173.74,2023-09-25 16:44:52,Credit,Virginia Beach,D000639,M086,61,1
2381,TX002382,AC00452,45.92,2023-06-19 17:25:35,Debit,Nashville,D000622,M087,23,1
2382,TX002383,AC00119,761.73,2023-09-11 17:15:04,Debit,Columbus,D000191,M075,27,1
2383,TX002384,AC00342,331.38,2023-05-30 17:13:38,Debit,Miami,D000621,M051,122,1
2384,TX002385,AC00190,602.8,2023-03-20 17:25:15,Debit,Baltimore,D000333,M003,173,1
2385,TX002386,AC00075,64.12,2023-08-10 17:12:55,Credit,Indianapolis,D000013,M097,222,1
2386,TX002387,AC00450,57.38,2023-02-13 18:27:34,Debit,Kansas City,D000238,M062,86,1
2387,TX002388,AC00300,94.64,2023-05-15 18:30:55,Credit,New York,D000543,M036,144,1
2388,TX002389,AC00183,155.56,2023-04-24 16:07:53,Credit,Austin,D000033,M014,64,1
2389,TX002390,AC00079,301.39,2023-07-04 16:21:12,Credit,Denver,D000375,M050,104,1
2390,TX002391,AC00004,136.31,2023-10-30 16:38:14,Debit,Nashville,D000405,M055,65,1
2391,TX002392,AC00063,4.39,2023-06-12 16:03:42,Debit,Philadelphia,D000441,M084,63,1
2392,TX002393,AC00345,429.25,2023-06-12 16:26:36,Debit,Seattle,D000199,M090,107,1
2393,TX002394,AC00177,138.54,2023-01-03 17:56:37,Credit,Austin,D000022,M028,93,1
2394,TX002395,AC00165,33.03,2023-08-10 16:58:10,Debit,Washington,D000376,M019,28,1
2395,TX002396,AC00097,76.39,2023-02-27 16:28:23,Debit,Sacramento,D000132,M005,80,1
2396,TX002397,AC00241,25.32,2023-03-07 17:49:13,Debit,Oklahoma City,D000422,M090,25,1
2397,TX002398,AC00308,330.91,2023-03-06 17:25:20,Debit,Kansas City,D000005,M041,28,1
2398,TX002399,AC00308,153.55,2023-11-08 17:53:52,Debit,Denver,D000438,M099,16,1
2399,TX002400,AC00088,217.61,2023-02-28 17:34:08,Debit,Omaha,D000512,M039,120,1
2400,TX002401,AC00370,131.69,2023-10-16 16:22:32,Credit,Denver,D000044,M067,59,1
2401,TX002402,AC00073,953.17,2023-10-12 17:39:08,Debit,Raleigh,D000114,M024,84,1
2402,TX002403,AC00452,68.49,2023-10-25 17:37:30,Debit,Nashville,D000558,M051,49,1
2403,TX002404,AC00111,1493.0,2023-06-07 17:05:41,Debit,Colorado Springs,D000344,M096,151,1
2404,TX002405,AC00150,470.62,2023-02-27 17:52:43,Debit,Tucson,D000642,M002,127,1
2405,TX002406,AC00103,385.35,2023-10-03 17:14:49,Debit,Miami,D000326,M045,269,1
2406,TX002407,AC00176,74.72,2023-07-25 18:58:19,Debit,Phoenix,D000272,M031,132,1
2407,TX002408,AC00194,352.03,2023-06-08 16:49:20,Credit,Phoenix,D000599,M001,219,1
2408,TX002409,AC00225,275.87,2023-08-28 18:27:59,Debit,Seattle,D000302,M096,112,1
2409,TX002410,AC00267,90.94,2023-11-24 17:55:11,Credit,Colorado Springs,D000594,M084,56,1
2410,TX002411,AC00129,206.25,2023-10-03 16:22:49,Debit,Baltimore,D000045,M074,56,1
2411,TX002412,AC00362,116.76,2023-01-16 16:55:13,Debit,Philadelphia,D000496,M067,212,1
2412,TX002413,AC00155,91.5,2023-03-27 16:26:42,Debit,Omaha,D000113,M033,77,1
2413,TX002414,AC00019,489.31,2023-04-03 16:34:10,Debit,Louisville,D000293,M089,36,1
2414,TX002415,AC00028,1664.33,2023-09-25 17:11:19,Debit,San Antonio,D000072,M064,65,1
2415,TX002416,AC00459,414.49,2023-02-13 16:03:33,Credit,Phoenix,D000311,M051,108,1
2416,TX002417,AC00069,315.13,2023-12-05 16:04:34,Debit,Omaha,D000171,M045,143,1
2417,TX002418,AC00046,28.38,2023-10-03 16:39:18,Debit,Tucson,D000202,M042,260,1
2418,TX002419,AC00067,456.05,2023-03-17 17:03:03,Debit,Detroit,D000220,M073,20,1
2419,TX002420,AC00257,277.22,2023-08-17 17:10:25,Debit,Kansas City,D000582,M035,41,1
2420,TX002421,AC00215,54.84,2023-05-08 16:48:31,Debit,Kansas City,D000140,M002,124,1
2421,TX002422,AC00152,29.92,2024-01-01 16:25:13,Credit,Denver,D000672,M010,63,1
2422,TX002423,AC00306,133.06,2023-02-03 17:00:39,Debit,Las Vegas,D000616,M072,143,1
2423,TX002424,AC00340,332.06,2023-06-21 16:38:54,Debit,Seattle,D000365,M086,221,4
2424,TX002425,AC00116,14.34,2023-10-17 17:51:19,Credit,Memphis,D000620,M004,24,1
2425,TX002426,AC00306,468.32,2023-06-08 16:20:29,Debit,Fresno,D000200,M095,152,1
2426,TX002427,AC00032,582.17,2023-12-07 16:02:47,Debit,Tucson,D000032,M093,135,1
2427,TX002428,AC00374,245.62,2023-12-15 17:01:58,Debit,San Antonio,D000045,M021,127,1
2428,TX002429,AC00303,981.9,2023-11-28 16:17:46,Credit,Baltimore,D000686,M029,112,1
2429,TX002430,AC00464,83.6,2023-12-29 18:29:23,Debit,San Jose,D000236,M090,192,1
2430,TX002431,AC00245,331.22,2023-05-25 16:27:17,Credit,Oklahoma City,D000444,M035,161,1
2431,TX002432,AC00373,57.49,2023-11-16 18:09:35,Credit,Detroit,D000533,M014,177,1
2432,TX002433,AC00386,85.58,2023-11-23 17:17:59,Debit,Fort Worth,D000502,M029,60,1
2433,TX002434,AC00078,157.56,2023-04-11 17:06:47,Debit,Indianapolis,D000550,M056,159,1
2434,TX002435,AC00424,230.3,2023-02-24 16:57:24,Debit,Colorado Springs,D000029,M032,24,1
2435,TX002436,AC00033,305.92,2023-12-06 16:42:18,Debit,El Paso,D000128,M057,88,1
2436,TX002437,AC00046,942.7,2023-11-06 16:24:45,Debit,Boston,D000565,M048,29,1
2437,TX002438,AC00298,116.33,2023-02-17 16:37:06,Debit,Fresno,D000391,M090,144,1
2438,TX002439,AC00432,537.71,2023-04-04 16:07:04,Credit,Mesa,D000073,M078,175,1
2439,TX002440,AC00439,538.17,2023-09-26 17:27:17,Credit,Washington,D000430,M055,252,1
2440,TX002441,AC00407,219.44,2023-07-20 18:13:07,Debit,Washington,D000685,M003,23,1
2441,TX002442,AC00004,61.62,2023-10-09 16:01:25,Debit,Miami,D000134,M066,19,1
2442,TX002443,AC00079,58.77,2023-07-13 16:35:37,Debit,Memphis,D000238,M036,191,1
2443,TX002444,AC00356,538.13,2023-09-07 17:44:26,Debit,Charlotte,D000407,M045,165,1
2444,TX002445,AC00269,177.05,2023-08-29 16:22:40,Debit,Philadelphia,D000603,M060,235,1
2445,TX002446,AC00439,403.01,2023-09-04 17:32:35,Debit,Washington,D000677,M029,286,3
